"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN006031000","HISSAR, IN","2017-12-01","61","82","45"
"IN006031000","HISSAR, IN","2017-12-02","59","81","42"
"IN006031000","HISSAR, IN","2017-12-03","58","80","42"
"IN006031000","HISSAR, IN","2017-12-04","56","76","44"
"IN006031000","HISSAR, IN","2017-12-05","60","76","50"
"IN006031000","HISSAR, IN","2017-12-06","58","72","45"
"IN006031000","HISSAR, IN","2017-12-07","60","78","43"
"IN006031000","HISSAR, IN","2017-12-08","58",,"42"
"IN006031000","HISSAR, IN","2017-12-09","55","77","41"
"IN006031000","HISSAR, IN","2017-12-10","60","81","41"
"IN006031000","HISSAR, IN","2017-12-11","61","82","53"
"IN006031000","HISSAR, IN","2017-12-12","56","69",
"IN006031000","HISSAR, IN","2017-12-13","51","65","42"
"IN006031000","HISSAR, IN","2017-12-14","51","62","46"
"IN006031000","HISSAR, IN","2017-12-15","48","62","41"
"IN006031000","HISSAR, IN","2017-12-16","51",,"42"
"IN006031000","HISSAR, IN","2017-12-17","55",,"40"
"IN006031000","HISSAR, IN","2017-12-18","58",,"43"
"IN006031000","HISSAR, IN","2017-12-19","62","79","45"
"IN006031000","HISSAR, IN","2017-12-20","58","79","45"
"IN006031000","HISSAR, IN","2017-12-21","61",,"46"
"IN006031000","HISSAR, IN","2017-12-22","60","78","48"
"IN006031000","HISSAR, IN","2017-12-23","61","77","46"
"IN006031000","HISSAR, IN","2017-12-24","58",,"41"
"IN006031000","HISSAR, IN","2017-12-25","57","79","42"
"IN006031000","HISSAR, IN","2017-12-26","56","76","43"
"IN006031000","HISSAR, IN","2017-12-27","57","77","40"
"IN006031000","HISSAR, IN","2017-12-28","58","79","41"
"IN006031000","HISSAR, IN","2017-12-29","56","79","41"
"IN006031000","HISSAR, IN","2017-12-30","54","76","39"
"IN006031000","HISSAR, IN","2017-12-31","53","74","38"
"IN006031000","HISSAR, IN","2018-01-01","52","72","35"
"IN006031000","HISSAR, IN","2018-01-02","50","70","45"
"IN006031000","HISSAR, IN","2018-01-03","49",,"42"
"IN006031000","HISSAR, IN","2018-01-04","51",,"37"
"IN006031000","HISSAR, IN","2018-01-05","49","68",
"IN006031000","HISSAR, IN","2018-01-06","50",,"37"
"IN006031000","HISSAR, IN","2018-01-07","51",,"36"
"IN006031000","HISSAR, IN","2018-01-08","54","71","38"
"IN006031000","HISSAR, IN","2018-01-09","54",,"36"
"IN006031000","HISSAR, IN","2018-01-10","55","74","41"
"IN006031000","HISSAR, IN","2018-01-11","58","73","41"
"IN006031000","HISSAR, IN","2018-01-12","58",,"45"
"IN006031000","HISSAR, IN","2018-01-13","56","76","38"
"IN006031000","HISSAR, IN","2018-01-14","55","77","36"
"IN006031000","HISSAR, IN","2018-01-15","54","78","40"
"IN006031000","HISSAR, IN","2018-01-16","56",,"39"
"IN006031000","HISSAR, IN","2018-01-17","59","79","44"
"IN006031000","HISSAR, IN","2018-01-18","59","76","46"
"IN006031000","HISSAR, IN","2018-01-19","55","78",
"IN006031000","HISSAR, IN","2018-01-20","56",,"42"
"IN006031000","HISSAR, IN","2018-01-21","58","75","37"
"IN006031000","HISSAR, IN","2018-01-22","56","76","38"
"IN006031000","HISSAR, IN","2018-01-23","55",,
"IN006031000","HISSAR, IN","2018-01-24","55","63","46"
"IN006031000","HISSAR, IN","2018-01-25","52","62","46"
"IN006031000","HISSAR, IN","2018-01-26","52",,"46"
"IN006031000","HISSAR, IN","2018-01-27","50","62",
"IN006031000","HISSAR, IN","2018-01-28","52",,"43"
"IN006031000","HISSAR, IN","2018-01-29","55",,"42"
"IN006031000","HISSAR, IN","2018-01-30","60",,"44"
"IN006031000","HISSAR, IN","2018-01-31","62","79","49"
"IN006031000","HISSAR, IN","2018-02-01","62",,"47"
"IN006031000","HISSAR, IN","2018-02-02","60","82","48"
"IN006031000","HISSAR, IN","2018-02-03","57","78","41"
"IN006031000","HISSAR, IN","2018-02-04","59",,"43"
"IN006031000","HISSAR, IN","2018-02-05","57","75","40"
"IN006031000","HISSAR, IN","2018-02-06","57",,
"IN006031000","HISSAR, IN","2018-02-07","58","74","40"
"IN006031000","HISSAR, IN","2018-02-08","56","75","38"
"IN006031000","HISSAR, IN","2018-02-09","56","75","38"
"IN006031000","HISSAR, IN","2018-02-10","57","75","40"
"IN006031000","HISSAR, IN","2018-02-11","61","75","47"
"IN006031000","HISSAR, IN","2018-02-12","62","75","55"
"IN006031000","HISSAR, IN","2018-02-13","60","72","48"
"IN006031000","HISSAR, IN","2018-02-14","59","74","46"
"IN006031000","HISSAR, IN","2018-02-15","62",,"49"
"IN006031000","HISSAR, IN","2018-02-16","64",,"50"
"IN006031000","HISSAR, IN","2018-02-17","63","78","50"
"IN006031000","HISSAR, IN","2018-02-18","62","80","48"
"IN006031000","HISSAR, IN","2018-02-19","62","81","44"
"IN006031000","HISSAR, IN","2018-02-20","67",,"48"
"IN006031000","HISSAR, IN","2018-02-21","70",,"53"
"IN006031000","HISSAR, IN","2018-02-22","70","88","53"
"IN006031000","HISSAR, IN","2018-02-23","69","87","55"
"IN006031000","HISSAR, IN","2018-02-24","71","89",
"IN006031000","HISSAR, IN","2018-02-25","68","86","56"
"IN006031000","HISSAR, IN","2018-02-26","69","84","54"
"IN006031000","HISSAR, IN","2018-02-27","71",,"58"
"IN006031000","HISSAR, IN","2018-02-28","71","87","58"
"IN006031000","HISSAR, IN","2018-03-01","70","88","56"
"IN006031000","HISSAR, IN","2018-03-02","72",,"55"
"IN006031000","HISSAR, IN","2018-03-03","73","88","59"
"IN006031000","HISSAR, IN","2018-03-04","68","86","56"
"IN006031000","HISSAR, IN","2018-03-05","69",,"52"
"IN006031000","HISSAR, IN","2018-03-06","72","86","56"
"IN006031000","HISSAR, IN","2018-03-07","69",,"53"
"IN006031000","HISSAR, IN","2018-03-08","72","88","52"
"IN006031000","HISSAR, IN","2018-03-09","72",,"57"
"IN006031000","HISSAR, IN","2018-03-10","72",,"56"
"IN006031000","HISSAR, IN","2018-03-11","73","92","56"
"IN006031000","HISSAR, IN","2018-03-12","71","92","55"
"IN006031000","HISSAR, IN","2018-03-13","79",,"58"
"IN006031000","HISSAR, IN","2018-03-14","77","99","63"
"IN006031000","HISSAR, IN","2018-03-15","78","93","61"
"IN006031000","HISSAR, IN","2018-03-16","72","93",
"IN006031000","HISSAR, IN","2018-03-17","73",,"55"
"IN006031000","HISSAR, IN","2018-03-18","75",,"53"
"IN006031000","HISSAR, IN","2018-03-19","74",,"55"
"IN006031000","HISSAR, IN","2018-03-20","77","95","58"
"IN006031000","HISSAR, IN","2018-03-21","71","91","60"
"IN006031000","HISSAR, IN","2018-03-22","72","84","58"
"IN006031000","HISSAR, IN","2018-03-23","72",,"56"
"IN006031000","HISSAR, IN","2018-03-24","74",,"58"
"IN006031000","HISSAR, IN","2018-03-25","76","93","59"
"IN006031000","HISSAR, IN","2018-03-26","78",,"57"
"IN006031000","HISSAR, IN","2018-03-27","80",,"56"
"IN006031000","HISSAR, IN","2018-03-28","79","102","59"
"IN006031000","HISSAR, IN","2018-03-29","81",,"60"
"IN006031000","HISSAR, IN","2018-03-30","76","101",
"IN006031000","HISSAR, IN","2018-03-31","78","100","58"
"IN006031000","HISSAR, IN","2018-04-01","79","93","61"
"IN006031000","HISSAR, IN","2018-04-02","82","99","63"
"IN006031000","HISSAR, IN","2018-04-03","85","99","68"
"IN006031000","HISSAR, IN","2018-04-04","85",,"66"
"IN006031000","HISSAR, IN","2018-04-05","84","103","67"
"IN006031000","HISSAR, IN","2018-04-06","80","99","68"
"IN006031000","HISSAR, IN","2018-04-07","83","97","61"
"IN006031000","HISSAR, IN","2018-04-08","87",,"71"
"IN006031000","HISSAR, IN","2018-04-09","77","99","63"
"IN006031000","HISSAR, IN","2018-04-10","83",,"72"
"IN006031000","HISSAR, IN","2018-04-11","73","97","66"
"IN006031000","HISSAR, IN","2018-04-12","78",,"62"
"IN006031000","HISSAR, IN","2018-04-13","79",,"58"
"IN006031000","HISSAR, IN","2018-04-14","83",,"62"
"IN006031000","HISSAR, IN","2018-04-15","89",,"65"
"IN006031000","HISSAR, IN","2018-04-16","89","104","74"
"IN006031000","HISSAR, IN","2018-04-17","90","106","71"
"IN006031000","HISSAR, IN","2018-04-18","87","104","67"
"IN006031000","HISSAR, IN","2018-04-19","87",,"69"
"IN006031000","HISSAR, IN","2018-04-20","87","104","73"
"IN006031000","HISSAR, IN","2018-04-21","81","99","62"
"IN006031000","HISSAR, IN","2018-04-22","83","97","59"
"IN006031000","HISSAR, IN","2018-04-23","83",,"64"
"IN006031000","HISSAR, IN","2018-04-24","90",,"62"
"IN006031000","HISSAR, IN","2018-04-25","94",,
"IN006031000","HISSAR, IN","2018-04-26","92","111","73"
"IN006031000","HISSAR, IN","2018-04-27","93","109","73"
"IN006031000","HISSAR, IN","2018-04-28","93","108","81"
"IN006031000","HISSAR, IN","2018-04-30","93","110","74"
"IN006031000","HISSAR, IN","2018-05-01","91","109","78"
"IN006031000","HISSAR, IN","2018-05-02","86","104",
"IN006031000","HISSAR, IN","2018-05-03","87","101","72"
"IN006031000","HISSAR, IN","2018-05-04","89",,"78"
"IN006031000","HISSAR, IN","2018-05-05","92",,"76"
"IN006031000","HISSAR, IN","2018-05-06","88","107",
"IN006031000","HISSAR, IN","2018-05-07","89",,"71"
"IN006031000","HISSAR, IN","2018-05-08","85","105","72"
"IN006031000","HISSAR, IN","2018-05-09","85",,"68"
"IN006031000","HISSAR, IN","2018-05-10","89",,"69"
"IN006031000","HISSAR, IN","2018-05-11","93",,"72"
"IN006031000","HISSAR, IN","2018-05-12","99","112","77"
"IN006031000","HISSAR, IN","2018-05-13","91","113","76"
"IN006031000","HISSAR, IN","2018-05-14","89","107","69"
"IN006031000","HISSAR, IN","2018-05-15","90","103",
"IN006031000","HISSAR, IN","2018-05-16","89",,"68"
"IN006031000","HISSAR, IN","2018-05-17","94",,"74"
"IN006031000","HISSAR, IN","2018-05-18","93",,
"IN006031000","HISSAR, IN","2018-05-19","93",,"75"
"IN006031000","HISSAR, IN","2018-05-20","92","108","74"
"IN006031000","HISSAR, IN","2018-05-21","92",,"71"
"IN006031000","HISSAR, IN","2018-05-22","97",,"74"
"IN006031000","HISSAR, IN","2018-05-23","95","114","75"
"IN006031000","HISSAR, IN","2018-05-24","93",,"74"
"IN006031000","HISSAR, IN","2018-05-25","94","114","71"
"IN006031000","HISSAR, IN","2018-05-26","97","114","74"
"IN006031000","HISSAR, IN","2018-05-27","95","114","76"
"IN006031000","HISSAR, IN","2018-05-28","98","114","74"
"IN006031000","HISSAR, IN","2018-05-29","103",,"73"
"IN006031000","HISSAR, IN","2018-05-30","98","116","85"
"IN006031000","HISSAR, IN","2018-05-31","99","114","82"
"IN006031000","HISSAR, IN","2018-06-01","96",,"83"
"IN006031000","HISSAR, IN","2018-06-02","92","115","81"
"IN006031000","HISSAR, IN","2018-06-03","97","109","81"
"IN006031000","HISSAR, IN","2018-06-04","99",,"87"
"IN006031000","HISSAR, IN","2018-06-05","96","111",
"IN006031000","HISSAR, IN","2018-06-06","91","109","79"
"IN006031000","HISSAR, IN","2018-06-07","98",,"82"
"IN006031000","HISSAR, IN","2018-06-08","99",,"87"
"IN006031000","HISSAR, IN","2018-06-09","88","113",
"IN006031000","HISSAR, IN","2018-06-10","90","106","75"
"IN006031000","HISSAR, IN","2018-06-11","93",,"82"
"IN006031000","HISSAR, IN","2018-06-12","98","108","83"
"IN006031000","HISSAR, IN","2018-06-13","98","107","89"
"IN006031000","HISSAR, IN","2018-06-14","98",,"90"
"IN006031000","HISSAR, IN","2018-06-15","95","106","89"
"IN006031000","HISSAR, IN","2018-06-16","96","104",
"IN006031000","HISSAR, IN","2018-06-17","85","104","77"
"IN006031000","HISSAR, IN","2018-06-18","85","98","76"
"IN006031000","HISSAR, IN","2018-06-19","93",,
"IN006031000","HISSAR, IN","2018-06-20","96",,"82"
"IN006031000","HISSAR, IN","2018-06-21","95",,"84"
"IN006031000","HISSAR, IN","2018-06-22","99","111","79"
"IN006031000","HISSAR, IN","2018-06-23","97","112","85"
"IN006031000","HISSAR, IN","2018-06-24","101",,"85"
"IN006031000","HISSAR, IN","2018-06-25","98","111",
"IN006031000","HISSAR, IN","2018-06-26","90","111","82"
"IN006031000","HISSAR, IN","2018-06-27","81","105",
"IN006031000","HISSAR, IN","2018-06-28","79","92","76"
"IN006031000","HISSAR, IN","2018-06-29","84",,"76"
"IN006031000","HISSAR, IN","2018-06-30","89",,"80"
"IN006031000","HISSAR, IN","2018-07-01","88","96",
"IN006031000","HISSAR, IN","2018-07-02","89",,"80"
"IN006031000","HISSAR, IN","2018-07-03","89","102","81"
"IN006031000","HISSAR, IN","2018-07-04","85","96","73"
"IN006031000","HISSAR, IN","2018-07-05","87","97","80"
"IN006031000","HISSAR, IN","2018-07-06","89","99","79"
"IN006031000","HISSAR, IN","2018-07-07","93",,"79"
"IN006031000","HISSAR, IN","2018-07-08","94",,"78"
"IN006031000","HISSAR, IN","2018-07-09","96",,"83"
"IN006031000","HISSAR, IN","2018-07-10","96","105","86"
"IN006031000","HISSAR, IN","2018-07-11","92","106",
"IN006031000","HISSAR, IN","2018-07-12","90","105","83"
"IN006031000","HISSAR, IN","2018-07-13","85","104",
"IN006031000","HISSAR, IN","2018-07-14","89",,"78"
"IN006031000","HISSAR, IN","2018-07-15","92","99","80"
"IN006031000","HISSAR, IN","2018-07-16","85","100",
"IN006031000","HISSAR, IN","2018-07-17","86","98","76"
"IN006031000","HISSAR, IN","2018-07-18","84","93","79"
"IN006031000","HISSAR, IN","2018-07-19","87",,"79"
"IN006031000","HISSAR, IN","2018-07-20","85","96","78"
"IN006031000","HISSAR, IN","2018-07-21","87",,"82"
"IN006031000","HISSAR, IN","2018-07-22","82","95",
"IN006031000","HISSAR, IN","2018-07-23","85",,"78"
"IN006031000","HISSAR, IN","2018-07-24","89",,"81"
"IN006031000","HISSAR, IN","2018-07-25","87","98","81"
"IN006031000","HISSAR, IN","2018-07-26","83","97","77"
"IN006031000","HISSAR, IN","2018-07-27","84","89","80"
"IN006031000","HISSAR, IN","2018-07-28","85",,"79"
"IN006031000","HISSAR, IN","2018-07-29","88",,"78"
"IN006031000","HISSAR, IN","2018-07-30","89",,"79"
"IN006031000","HISSAR, IN","2018-07-31","92",,"80"
"IN006031000","HISSAR, IN","2018-08-01","91","100","81"
"IN006031000","HISSAR, IN","2018-08-02","91","101","81"
"IN006031000","HISSAR, IN","2018-08-03","91","101","80"
"IN006031000","HISSAR, IN","2018-08-04","91","100","82"
"IN006031000","HISSAR, IN","2018-08-05","89","99","81"
"IN006031000","HISSAR, IN","2018-08-06","83","99",
"IN006031000","HISSAR, IN","2018-08-07","81","86","75"
"IN006031000","HISSAR, IN","2018-08-08","81","84","78"
"IN006031000","HISSAR, IN","2018-08-09","88",,"77"
"IN006031000","HISSAR, IN","2018-08-10","88","97","81"
"IN006031000","HISSAR, IN","2018-08-11","92",,"81"
"IN006031000","HISSAR, IN","2018-08-12","88","99","81"
"IN006031000","HISSAR, IN","2018-08-13","89","96","80"
"IN006031000","HISSAR, IN","2018-08-14","91",,"82"
"IN006031000","HISSAR, IN","2018-08-15","89","99","78"
"IN006031000","HISSAR, IN","2018-08-16","90","97","81"
"IN006031000","HISSAR, IN","2018-08-17","89","97","82"
"IN006031000","HISSAR, IN","2018-08-18","88",,"81"
"IN006031000","HISSAR, IN","2018-08-19","89","100","80"
"IN006031000","HISSAR, IN","2018-08-20","91",,"82"
"IN006031000","HISSAR, IN","2018-08-21","91","99","81"
"IN006031000","HISSAR, IN","2018-08-22","89","98","82"
"IN006031000","HISSAR, IN","2018-08-23","87","99","81"
"IN006031000","HISSAR, IN","2018-08-24","89",,"80"
"IN006031000","HISSAR, IN","2018-08-25","91","99","80"
"IN006031000","HISSAR, IN","2018-08-26","89","99","78"
"IN006031000","HISSAR, IN","2018-08-27","90","98","82"
"IN006031000","HISSAR, IN","2018-08-28","87","97","81"
"IN006031000","HISSAR, IN","2018-08-29","87",,"79"
"IN006031000","HISSAR, IN","2018-08-30","91",,"80"
"IN006031000","HISSAR, IN","2018-08-31","91","102","82"
"IN006031000","HISSAR, IN","2018-09-01","90","101","81"
"IN006031000","HISSAR, IN","2018-09-02","81","99",
"IN006031000","HISSAR, IN","2018-09-03","86",,"78"
"IN006031000","HISSAR, IN","2018-09-04","87",,"78"
"IN006031000","HISSAR, IN","2018-09-05","88","96","79"
"IN006031000","HISSAR, IN","2018-09-06","90",,"80"
"IN006031000","HISSAR, IN","2018-09-07","86","99",
"IN006031000","HISSAR, IN","2018-09-08","84","98","76"
"IN006031000","HISSAR, IN","2018-09-09","84","93","76"
"IN006031000","HISSAR, IN","2018-09-10","86","91","77"
"IN006031000","HISSAR, IN","2018-09-11","88",,"78"
"IN006031000","HISSAR, IN","2018-09-12","89","97","68"
"IN006031000","HISSAR, IN","2018-09-13","87","97","77"
"IN006031000","HISSAR, IN","2018-09-14","85","97","76"
"IN006031000","HISSAR, IN","2018-09-15","86","95","74"
"IN006031000","HISSAR, IN","2018-09-16","88","98","75"
"IN006031000","HISSAR, IN","2018-09-17","88","96",
"IN006031000","HISSAR, IN","2018-09-18","92",,"73"
"IN006031000","HISSAR, IN","2018-09-19","87","99","74"
"IN006031000","HISSAR, IN","2018-09-20","86","99","73"
"IN006031000","HISSAR, IN","2018-09-21","85","99","74"
"IN006031000","HISSAR, IN","2018-09-22","73","95","68"
"IN006031000","HISSAR, IN","2018-09-23","77","85","71"
"IN006031000","HISSAR, IN","2018-09-24","73","81",
"IN006031000","HISSAR, IN","2018-09-25","75",,"67"
"IN006031000","HISSAR, IN","2018-09-26","83",,"68"
"IN006031000","HISSAR, IN","2018-09-27","85","92","70"
"IN006031000","HISSAR, IN","2018-09-28","84","94","74"
"IN006031000","HISSAR, IN","2018-09-29","83","97","72"
"IN006031000","HISSAR, IN","2018-09-30","83","95","70"
"IN006031000","HISSAR, IN","2018-10-01","84",,"69"
"IN006031000","HISSAR, IN","2018-10-02","85","98","69"
"IN006031000","HISSAR, IN","2018-10-03","83","98","69"
"IN006031000","HISSAR, IN","2018-10-04","84","97","70"
"IN006031000","HISSAR, IN","2018-10-05","80","95","69"
"IN006031000","HISSAR, IN","2018-10-06","82","94","66"
"IN006031000","HISSAR, IN","2018-10-07","80","94","65"
"IN006031000","HISSAR, IN","2018-10-08","80","95","65"
"IN006031000","HISSAR, IN","2018-10-09","81","96","65"
"IN006031000","HISSAR, IN","2018-10-10","79","93","67"
"IN006031000","HISSAR, IN","2018-10-11","74","92",
"IN006031000","HISSAR, IN","2018-10-12","73",,"58"
"IN006031000","HISSAR, IN","2018-10-13","73","90","59"
"IN006031000","HISSAR, IN","2018-10-14","74",,"58"
"IN006031000","HISSAR, IN","2018-10-15","75","92","60"
"IN006031000","HISSAR, IN","2018-10-16","80",,"62"
"IN006031000","HISSAR, IN","2018-10-17","76",,"57"
"IN006031000","HISSAR, IN","2018-10-18","78","96","61"
"IN006031000","HISSAR, IN","2018-10-19","75","97","63"
"IN006031000","HISSAR, IN","2018-10-20","75","90","61"
"IN006031000","HISSAR, IN","2018-10-21","76","91","58"
"IN006031000","HISSAR, IN","2018-10-22","74","90","56"
"IN006031000","HISSAR, IN","2018-10-23","75",,
"IN006031000","HISSAR, IN","2018-10-24","74","93","58"
"IN006031000","HISSAR, IN","2018-10-25","71","90","55"
"IN006031000","HISSAR, IN","2018-10-26","69","90","58"
"IN006031000","HISSAR, IN","2018-10-27","70","90","58"
"IN006031000","HISSAR, IN","2018-10-28","71","91","57"
"IN006031000","HISSAR, IN","2018-10-29","71",,"56"
"IN006031000","HISSAR, IN","2018-10-30","73","90","58"
"IN006031000","HISSAR, IN","2018-10-31","72","90","59"
"IN006031000","HISSAR, IN","2018-11-01","73",,"58"
"IN006031000","HISSAR, IN","2018-11-02","76",,"59"
"IN006031000","HISSAR, IN","2018-11-03","74","93","61"
"IN006031000","HISSAR, IN","2018-11-04","68","86","58"
"IN006031000","HISSAR, IN","2018-11-05","65","79","54"
"IN006031000","HISSAR, IN","2018-11-06","68",,"47"
"IN006031000","HISSAR, IN","2018-11-07","63",,"46"
"IN006031000","HISSAR, IN","2018-11-08","64","85","46"
"IN006031000","HISSAR, IN","2018-11-09","63","83","50"
"IN006031000","HISSAR, IN","2018-11-10","69",,"51"
"IN006031000","HISSAR, IN","2018-11-11","68",,"54"
"IN006031000","HISSAR, IN","2018-11-12","69","89","55"
"IN006031000","HISSAR, IN","2018-11-13","68","86","57"
"IN006031000","HISSAR, IN","2018-11-14","71","86","59"
"IN006031000","HISSAR, IN","2018-11-15","65","83","57"
"IN006031000","HISSAR, IN","2018-11-16","62","76","52"
"IN006031000","HISSAR, IN","2018-11-17","64",,"51"
"IN006031000","HISSAR, IN","2018-11-18","67",,"51"
"IN006031000","HISSAR, IN","2018-11-19","69","85","58"
"IN006031000","HISSAR, IN","2018-11-20","66","84","54"
"IN006031000","HISSAR, IN","2018-11-21","66","81","50"
"IN006031000","HISSAR, IN","2018-11-22","64","83","49"
"IN006031000","HISSAR, IN","2018-11-23","64","84","49"
"IN006031000","HISSAR, IN","2018-11-24","65","81",
"IN006031000","HISSAR, IN","2018-11-25","63",,"47"
"IN006031000","HISSAR, IN","2018-11-26","63","84","47"
"IN006031000","HISSAR, IN","2018-11-27","65","83","49"
"IN006031000","HISSAR, IN","2018-11-28","68","84","55"
"IN006031000","HISSAR, IN","2018-11-29","65","83","50"
"IN006031000","HISSAR, IN","2018-11-30","62","79","51"
"IN006031000","HISSAR, IN","2018-12-01","60",,"47"
"IN006031000","HISSAR, IN","2018-12-02","62","81","44"
"IN006031000","HISSAR, IN","2018-12-03","60","82","44"
"IN006031000","HISSAR, IN","2018-12-04","61","80","46"
"IN006031000","HISSAR, IN","2018-12-05","59","79","47"
"IN006031000","HISSAR, IN","2018-12-06","62","78","45"
"IN006031000","HISSAR, IN","2018-12-07","58","79","46"
"IN006031000","HISSAR, IN","2018-12-08","58",,"44"
"IN006031000","HISSAR, IN","2018-12-09","58","76","44"
"IN006031000","HISSAR, IN","2018-12-10","60",,"46"
"IN006031000","HISSAR, IN","2018-12-11","61","78","51"
"IN006031000","HISSAR, IN","2018-12-12","58",,
"IN006031000","HISSAR, IN","2018-12-13","56","65","46"
"IN006031000","HISSAR, IN","2018-12-14","56",,"44"
"IN006031000","HISSAR, IN","2018-12-15","54","68","45"
"IN006031000","HISSAR, IN","2018-12-16","54","70","41"
"IN006031000","HISSAR, IN","2018-12-17","52","69","38"
"IN006031000","HISSAR, IN","2018-12-18","53","70","38"
"IN006031000","HISSAR, IN","2018-12-19","50","69","37"
"IN006031000","HISSAR, IN","2018-12-20","52","73","36"
"IN006031000","HISSAR, IN","2018-12-21","50","72","37"
"IN006031000","HISSAR, IN","2018-12-22","51",,"37"
"IN006031000","HISSAR, IN","2018-12-23","56","70","39"
"IN006031000","HISSAR, IN","2018-12-24","53","69","40"
"IN006031000","HISSAR, IN","2018-12-25","49","67","37"
"IN006031000","HISSAR, IN","2018-12-26","49",,"30"
"IN006031000","HISSAR, IN","2018-12-27","50","69","37"
"IN006031000","HISSAR, IN","2018-12-28","49","66",
"IN006031000","HISSAR, IN","2018-12-29","52",,"33"
"IN006031000","HISSAR, IN","2018-12-30","53",,"35"
"IN006031000","HISSAR, IN","2018-12-31","51","75","35"
"IN006031000","HISSAR, IN","2019-01-01","54","71","37"
"IN006031000","HISSAR, IN","2019-01-02","58",,"45"
"IN006031000","HISSAR, IN","2019-01-03","47","74","40"
"IN006031000","HISSAR, IN","2019-01-04","51","77","42"
"IN006031000","HISSAR, IN","2019-01-05","56",,"42"
"IN006031000","HISSAR, IN","2019-01-06","56","66","47"
"IN006031000","HISSAR, IN","2019-01-07","52","64","41"
"IN006031000","HISSAR, IN","2019-01-08","55","64","46"
"IN006031000","HISSAR, IN","2019-01-09","54",,"44"
"IN006031000","HISSAR, IN","2019-01-10","54",,"43"
"IN006031000","HISSAR, IN","2019-01-11","56",,"43"
"IN006031000","HISSAR, IN","2019-01-12","59",,"45"
"IN006031000","HISSAR, IN","2019-01-13","57","70",
"IN006031000","HISSAR, IN","2019-01-14","53","69","41"
"IN006031000","HISSAR, IN","2019-01-15","51","63","42"
"IN006031000","HISSAR, IN","2019-01-16","52",,"39"
"IN006031000","HISSAR, IN","2019-01-17","51","67","38"
"IN006031000","HISSAR, IN","2019-01-18","51",,"35"
"IN006031000","HISSAR, IN","2019-01-19","56",,"40"
"IN006031000","HISSAR, IN","2019-01-20","66",,"48"
"IN006031000","HISSAR, IN","2019-01-21","61","80","53"
"IN006031000","HISSAR, IN","2019-01-22","58","75",
"IN006031000","HISSAR, IN","2019-01-23","55","68","44"
"IN006031000","HISSAR, IN","2019-01-24","54","66","44"
"IN006031000","HISSAR, IN","2019-01-25","51","63","40"
"IN006031000","HISSAR, IN","2019-01-26","49","63","37"
"IN006031000","HISSAR, IN","2019-01-27","51","63","40"
"IN006031000","HISSAR, IN","2019-01-28","51",,"42"
"IN006031000","HISSAR, IN","2019-01-29","54",,"38"
"IN006031000","HISSAR, IN","2019-01-30","54",,"41"
"IN006031000","HISSAR, IN","2019-01-31","56","70","48"
"IN006031000","HISSAR, IN","2019-02-01","49","63","45"
"IN006031000","HISSAR, IN","2019-02-02","51","57","38"
"IN006031000","HISSAR, IN","2019-02-03","55",,"47"
"IN006031000","HISSAR, IN","2019-02-04","56",,"41"
"IN006031000","HISSAR, IN","2019-02-05","62",,"47"
"IN006031000","HISSAR, IN","2019-02-06","65",,"53"
"IN006031000","HISSAR, IN","2019-02-07","58","78",
"IN006031000","HISSAR, IN","2019-02-08","52","69","40"
"IN006031000","HISSAR, IN","2019-02-09","55",,"44"
"IN006031000","HISSAR, IN","2019-02-10","54","69","42"
"IN006031000","HISSAR, IN","2019-02-11","57",,"42"
"IN006031000","HISSAR, IN","2019-02-12","58","72","47"
"IN006031000","HISSAR, IN","2019-02-13","61",,"52"
"IN006031000","HISSAR, IN","2019-02-14","64","73","59"
"IN006031000","HISSAR, IN","2019-02-15","59","72",
"IN006031000","HISSAR, IN","2019-02-16","57",,"50"
"IN006031000","HISSAR, IN","2019-02-17","59",,"47"
"IN006031000","HISSAR, IN","2019-02-18","62",,
"IN006031000","HISSAR, IN","2019-02-19","62","75","48"
"IN006031000","HISSAR, IN","2019-02-20","63","73","59"
"IN006031000","HISSAR, IN","2019-02-21","71",,"60"
"IN006031000","HISSAR, IN","2019-02-22","60","83",
"IN006031000","HISSAR, IN","2019-02-23","59","72","48"
"IN006031000","HISSAR, IN","2019-02-24","61",,"44"
"IN006031000","HISSAR, IN","2019-02-25","60",,"44"
"IN006031000","HISSAR, IN","2019-02-26","58","76","46"
"IN006031000","HISSAR, IN","2019-02-27","58","73",
"IN006031000","HISSAR, IN","2019-02-28","57",,"43"
"IN006031000","HISSAR, IN","2019-03-01","58","71","42"
"IN006031000","HISSAR, IN","2019-03-02","57","75",
"IN006031000","HISSAR, IN","2019-03-03","61",,"50"
"IN006031000","HISSAR, IN","2019-03-04","59","68","51"
"IN006031000","HISSAR, IN","2019-03-05","60","72","50"
"IN006031000","HISSAR, IN","2019-03-06","61",,"48"
"IN006031000","HISSAR, IN","2019-03-07","65",,"46"
"IN006031000","HISSAR, IN","2019-03-08","65","81",
"IN006031000","HISSAR, IN","2019-03-09","63",,"51"
"IN006031000","HISSAR, IN","2019-03-10","65",,"49"
"IN006031000","HISSAR, IN","2019-03-11","67",,"56"
"IN006031000","HISSAR, IN","2019-03-12","67","84","53"
"IN006031000","HISSAR, IN","2019-03-13","60","79","56"
"IN006031000","HISSAR, IN","2019-03-14","62","75","53"
